CONFORMED-NAME	TICKER	SIC	CIK	YEAR
Yinfu Gold Corp.-16	ELRE	1090	1438461	2016
MOBETIZE, CORP.-16	SAVI	7200	1546679	2016
MOBETIZE, CORP.-16	SAVI	7200	1546679	2016
6D Global Technologies, Inc-16	CTEK	8742	1382219	2016
6D Global Technologies, Inc-16	CTEK	8742	1382219	2016
MMEX Resources Corp-16	QTUM	7819	1440799	2016
Healthway Shopping Network-16	Unknown	5960	1479014	2016
NEWTOWN LANE MARKETING INC-16	NWLM	2050	1353538	2016
GMS Inc.-16	Unknown	5030	1600438	2016
Yinfu Gold Corp.-16	ELRE	1090	1438461	2016
LUCAS ENERGY, INC.-16	LEI	1311	1309082	2016
ADM TRONICS UNLIMITED, INC.-16	Unknown	2891	849401	2016
AAR CORP-16	AIR	3720	1750	2016
SEGUIN NATURAL HAIR PRODUCTS INC.-16	Unknown	2844	1642363	2016
EFT Holdings, Inc.-16	EFTB	5990	1450973	2016
EFT Holdings, Inc.-16	EFTB	5990	1450973	2016
Ziwira, Inc.-16	Unknown	7373	1636300	2016
Scio Diamond Technology Corp-16	SCIO	3290	1488934	2016
American Riding Tours Inc-16	Unknown	7900	1585755	2016
American Riding Tours Inc-16	Unknown	7900	1585755	2016
FUTUREWORLD CORP.-16	Unknown	2834	1273988	2016
WINHA INTERNATIONAL GROUP LTD-16	Unknown	5961	1584057	2016
Cinedigm Corp.-16	CIDM	7841	1173204	2016
Mountain High Acquisitions Corp.-16	Unknown	3600	1507181	2016
Mountain High Acquisitions Corp.-16	Unknown	3600	1507181	2016
NATIONAL BEVERAGE CORP-16	FIZZ	2086	69891	2016
NaturalShrimp Inc-16	Unknown	900	1465470	2016
Aina Le'a Inc.-16	Unknown	6500	1554923	2016
Cantabio Pharmaceuticals Inc.-16	TBD	8741	1550518	2016
ALKALINE WATER Co INC-16	WTER	5140	1532390	2016
BMB MUNAI INC-16	BMBM	1311	924805	2016
Geo Point Resources, Inc.-16	Unknown	8711	1560905	2016
AMERICAN SOFTWARE INC-16	AMSWA	7372	713425	2016
Concept Holding Corp.-16	Unknown	6770	1651932	2016
PEREGRINE PHARMACEUTICALS INC-16	PPHM	2834	704562	2016
Investview, Inc.-16	GISV	7389	862651	2016
SECTOR 10 INC-16	SECT	5090	925661	2016
3Power Energy Group Inc.-16	PSPW	3510	1221554	2016
3Power Energy Group Inc.-16	PSPW	3510	1221554	2016
Growblox Sciences, Inc.-16	Unknown	1311	1165320	2016
BIRDBILL, INC.-16	Unknown	7389	1647771	2016
India Globalization Capital, Inc.-16	IGC	5065	1326205	2016
COUNTERPATH CORP-16	XNWK	7372	1236997	2016
COUNTERPATH CORP-16	XNWK	7372	1236997	2016
BCI GROUP, INC.-16	Unknown	6770	1662675	2016
BCI GROUP, INC.-16	Unknown	6770	1662675	2016
VALUE LINE INC-16	VALU	6282	717720	2016
Buscar Co-16	Unknown	1040	1518380	2016
Peak Resorts Inc-16	SKIS	7011	1517401	2016
Peak Resorts Inc-16	SKIS	7011	1517401	2016
MARILYNJEAN INTERACTIVE INC.-16	FEGY	5961	1504464	2016
MARILYNJEAN INTERACTIVE INC.-16	FEGY	5961	1504464	2016
PROTALEX INC-16	PRTX	8731	1099215	2016
CHC Group Ltd.-16	HELI	4522	1586300	2016
KT High-Tech Marketing Inc.-16	Unknown	6770	1662684	2016
MOMENTOUS HOLDINGS CORP.-16	Unknown	7372	1653876	2016
CULP INC-16	CFI	2211	723603	2016
WNC Housing Tax Credit Fund VI, L.P., Series 13-16	Unknown	6513	1321228	2016
CAL-MAINE FOODS INC-16	CALM	200	16160	2016
CAL-MAINE FOODS INC-16	CALM	200	16160	2016
FEDEX CORP-16	FDX	4513	1048911	2016
FEDEX CORP-16	FDX	4513	1048911	2016
SITESTAR CORP-16	SYTE	7374	1096934	2016
Madison Ventures Inc.-16	Unknown	1000	1575975	2016
Perry Hill Acquisition Corp-16	Unknown	6770	1662672	2016
Perry Hill Acquisition Corp-16	Unknown	6770	1662672	2016
LOTON, CORP-16	Unknown	5812	1491419	2016
Meganet Corp-16	Unknown	3663	1527795	2016
UNITY GLOBAL HOLDINGS LTD.-16	Unknown	6770	1662669	2016
Scott Hill Acquisition Corp-16	Unknown	6770	1662671	2016
ACCELERATED ACQUISITIONS XIX-16	Unknown	6770	1542624	2016
CytoDyn Inc.-16	CYDY	2834	1175680	2016
CytoDyn Inc.-16	CYDY	2834	1175680	2016
Lepora Holdings, Inc.-16	Unknown	6770	1662645	2016
ACCELERATED ACQUISITIONS XIX-16	Unknown	6770	1542624	2016
ACCELERATED ACQUISITIONS XIX-16	Unknown	6770	1542624	2016
SMARTHEAT INC.-16	HEAT	3433	1384135	2016
SMARTHEAT INC.-16	HEAT	3433	1384135	2016
ARBOR ENTECH CORP-16	ARBE	6770	710782	2016
WATERMARK GROUP, INC.-16	Unknown	7819	1510333	2016
NIKE INC-16	NKE	3021	320187	2016
MARVELL TECHNOLOGY GROUP LTD-16	MRVL	3674	1058057	2016
SG BLOCKS, INC.-16	CSDI	5030	1023994	2016
SG BLOCKS, INC.-16	CSDI	5030	1023994	2016
KEWAUNEE SCIENTIFIC CORP /DE/-16	KEQU	3821	55529	2016
UA Granite Corp-16	Unknown	3281	1577882	2016
UA Granite Corp-16	Unknown	3281	1577882	2016
HealthTalk Live, Inc.-16	Unknown	7374	1580262	2016
HealthTalk Live, Inc.-16	Unknown	7374	1580262	2016
ARROGENE, INC-16	Unknown	6770	1403792	2016
ARROGENE, INC-16	Unknown	6770	1403792	2016
Northern Power Systems Corp.-16	Unknown	3510	1605997	2016
Northern Power Systems Corp.-16	Unknown	3510	1605997	2016
SCHOLASTIC CORP-16	SCHL	2731	866729	2016
MILLER HERMAN INC-16	MLHR	2520	66382	2016
Uvic Inc.-16	Unknown	7374	1635748	2016
Uvic Inc.-16	Unknown	7374	1635748	2016
MASCOTA RESOURCES CORP.-16	Unknown	1000	1536089	2016
MASCOTA RESOURCES CORP.-16	Unknown	1000	1536089	2016
ASPEN GROUP, INC.-16	ASPU	8200	1487198	2016
BUTLER NATIONAL CORP-16	BUKS	7990	15847	2016
ALTAIR INTERNATIONAL CORP.-16	Unknown	2890	1570937	2016
Mexus Gold US-16	AFSN	1040	1355677	2016
OPEN TEXT CORP-16	OTEX	7373	1002638	2016
Sierra Madre Mining-16	Unknown	1040	1620908	2016
Sierra Madre Mining-16	Unknown	1040	1620908	2016
Nogales Resources Corp-16	Unknown	1000	1606254	2016
Uranium Hunter CORP-16	URHN	1090	1316854	2016
Uranium Hunter CORP-16	URHN	1090	1316854	2016
WPCS INTERNATIONAL INC-16	WPCS	4899	1086745	2016
WPCS INTERNATIONAL INC-16	WPCS	4899	1086745	2016
First Fixtures, Inc.-16	Unknown	3430	1607549	2016
ROYAL MINES & MINERALS CORP-16	RYMM	1000	1371424	2016
BIOSYNERGY INC-16	BSYN	3829	715812	2016
I-Minerals Inc-16	Unknown	1000	1405663	2016
MICROSOFT CORP-16	MSFT	7372	789019	2016
MICROSOFT CORP-16	MSFT	7372	789019	2016
Uranium Hunter CORP-16	URHN	1090	1316854	2016
CARDIFF INTERNATIONAL INC-16	CDIF	5812	811222	2016
Uranium Hunter CORP-16	URHN	1090	1316854	2016
Uranium Hunter CORP-16	URHN	1090	1316854	2016
NEOGEN CORP-16	NEOG	2835	711377	2016
NEOGEN CORP-16	NEOG	2835	711377	2016
DATARAM CORP-16	DRAM	3572	27093	2016
CHAMPIONS ONCOLOGY, INC.-16	CSBR	2836	771856	2016
NEVADA GOLD & CASINOS INC-16	UWN	7990	277058	2016
NEVADA GOLD & CASINOS INC-16	UWN	7990	277058	2016
Petro River Oil Corp.-16	PTRC	1311	1172298	2016
MAJOR LEAGUE FOOTBALL INC-16	Unknown	8742	1308569	2016
FREQUENCY ELECTRONICS INC-16	FEIM	3825	39020	2016
AMREP CORP.-16	AXR	2721	6207	2016
SUNWIN STEVIA INTERNATIONAL, INC.-16	SUWN	2834	806592	2016
SIGMATRON INTERNATIONAL INC-16	SGMA	3672	915358	2016
SIGMATRON INTERNATIONAL INC-16	SGMA	3672	915358	2016
Global Quest Ltd.-16	Unknown	7374	1649676	2016
PharmaCyte Biotech, Inc.-16	NVLX	2833	1157075	2016
Magnolia Lane Income Fund-16	Unknown	6500	1490490	2016
WORTHINGTON INDUSTRIES INC-16	WOR	3310	108516	2016
WORTHINGTON INDUSTRIES INC-16	WOR	3310	108516	2016
ANGIODYNAMICS INC-16	ANGO	3841	1275187	2016
Global Marine Minerals, Inc.-16	Unknown	6770	1662633	2016
Franklin Hill Acquisition Corp-16	Unknown	6770	1662640	2016
Franklin Hill Acquisition Corp-16	Unknown	6770	1662640	2016
ORIENTAL MAGIC SOUP, INC.-16	Unknown	3990	1579541	2016
Geo Reserve Corp-16	Unknown	6770	1662670	2016
Geo Reserve Corp-16	Unknown	6770	1662670	2016
MCPI, INC.-16	Unknown	5190	1516559	2016
Heyu Leisure Holidays Corp-16	Unknown	6770	1586573	2016
Sugarmade, Inc.-16	SGMD	5110	919175	2016
Sugarmade, Inc.-16	SGMD	5110	919175	2016
Insulcrete, Inc.-16	Unknown	6162	841360	2016
GOLDEN ENTERPRISES INC-16	GLDC	2090	42228	2016
PETRICHOR CORP.-16	Unknown	7389	1604082	2016
PETRICHOR CORP.-16	Unknown	7389	1604082	2016
SKYLINE CORP-16	SKY	2451	90896	2016
SCHMITT INDUSTRIES INC-16	SMIT	3823	922612	2016
FIRST HARTFORD CORP-16	FHRT	6500	36369	2016
National American University Holdings, Inc.-16	NAUH	8200	1399855	2016
AUTOMATIC DATA PROCESSING INC-16	ADP	7374	8670	2016
KLA TENCOR CORP-16	KLAC	3827	319201	2016
Seagate Technology plc-16	STX	3572	1137789	2016
Seagate Technology plc-16	STX	3572	1137789	2016
RESMED INC-16	RMD	3841	943819	2016
ETHAN ALLEN INTERIORS INC-16	ETH	2511	896156	2016
Sharing Services, Inc.-16	Unknown	7374	1644488	2016
Sharing Services, Inc.-16	Unknown	7374	1644488	2016
ALERE INC.-16	ALR	2835	1145460	2016
ALERE INC.-16	ALR	2835	1145460	2016
PROCTER & GAMBLE Co-16	PG	2840	80424	2016
K12 INC-16	LRN	8200	1157408	2016
CDK Global, Inc.-16	Unknown	7389	1609702	2016
CDK Global, Inc.-16	Unknown	7389	1609702	2016
Oaxaca Resources Corp-16	Unknown	1000	1606364	2016
MYRIAD GENETICS INC-16	MYGN	2835	899923	2016
HARMAN INTERNATIONAL INDUSTRIES INC /DE/-16	HAR	3651	800459	2016
KENNAMETAL INC-16	KMT	3541	55242	2016
ROYAL GOLD INC-16	RGLD	6795	85535	2016
ASPEN TECHNOLOGY INC /DE/-16	AZPN	7371	929940	2016
TWENTY-FIRST CENTURY FOX, INC.-16	NWS	4841	1308161	2016
AVNET INC-16	AVT	5065	8858	2016
Greenhouse Solutions, Inc.-16	GRSU	5090	1491525	2016
NEWS CORP-16	NWS	2711	1564708	2016
STERLING CONSOLIDATED Corp-16	Unknown	3050	1555972	2016
Uni Line Corp.-16	Unknown	5810	1605810	2016
MAXIM INTEGRATED PRODUCTS INC-16	MXIM	3674	743316	2016
Line Up Advertisement, Inc.-16	Unknown	7310	1552358	2016
Writ Media Group, Inc.-16	Unknown	7812	1413547	2016
Star Gold Corp.-16	SRGZ	1000	1401835	2016
APPIPHANY TECHNOLOGIES HOLDINGS CORP-16	APHD	7371	1490054	2016
BIOSHAFT WATER TECHNOLOGY, INC.-16	BSHF	4950	1365784	2016
BIOSHAFT WATER TECHNOLOGY, INC.-16	BSHF	4950	1365784	2016
SENSE TECHNOLOGIES INC-16	SNSG	3714	1077638	2016
SENSE TECHNOLOGIES INC-16	SNSG	3714	1077638	2016
ELIZABETH ARDEN INC-16	RDEN	2844	95052	2016
CLOROX CO /DE/-16	CLX	2842	21076	2016
REDtone Asia Inc-16	Unknown	4813	1341319	2016
REDtone Asia Inc-16	Unknown	4813	1341319	2016
EXCALIBUR INDUSTRIES-16	Unknown	1090	201779	2016
EXCALIBUR INDUSTRIES-16	Unknown	1090	201779	2016
Fabrinet-16	FN	3661	1408710	2016
SolarEdge Technologies Inc-16	Unknown	3674	1419612	2016
PetVivo Holdings, Inc.-16	Unknown	7372	1512922	2016
STAR BUFFET INC-16	STRZ	5812	1043156	2016
STAR BUFFET INC-16	STRZ	5812	1043156	2016
STAR BUFFET INC-16	STRZ	5812	1043156	2016
WESTERN LUCRATIVE ENTERPRISES, INC.-16	Unknown	7389	1442101	2016
WESTERN LUCRATIVE ENTERPRISES, INC.-16	Unknown	7389	1442101	2016
MSG NETWORKS INC.-16	MSG	4841	1469372	2016
STAR BUFFET INC-16	STRZ	5812	1043156	2016
STAR BUFFET INC-16	STRZ	5812	1043156	2016
IMMUNOMEDICS INC-16	IMMU	2835	722830	2016
YAPPN CORP.-16	YPPN	5000	1511735	2016
COACH INC-16	COH	3100	1116132	2016
COACH INC-16	COH	3100	1116132	2016
Madison Square Garden Co-16	MSG	7990	1636519	2016
HANDENI GOLD INC.-16	DLKM	1000	1297223	2016
OSI SYSTEMS INC-16	OSIS	3674	1039065	2016
ARRAY BIOPHARMA INC-16	ARRY	2834	1100412	2016
YANEX GROUP, INC.-16	Unknown	7330	1521420	2016
TUESDAY MORNING CORP/DE-16	TUES	5331	878726	2016
Ubiquiti Networks, Inc.-16	UBNT	3663	1511737	2016
Telenav, Inc.-16	TNAV	3812	1474439	2016
IMMUCOR INC-16	BLUD	2835	736822	2016
JOYMAIN INTERNATIONAL DEVELOPMENT GROUP INC.-16	Unknown	5070	1520007	2016
21st Century Oncology Holdings, Inc.-16	Unknown	8011	1503518	2016
Corvus Gold Inc.-16	Unknown	1040	1507964	2016
Corvus Gold Inc.-16	Unknown	1040	1507964	2016
Multi Packaging Solutions International Ltd-16	MPSX	2650	1645926	2016
ACCURAY INC-16	ARAY	3841	1138723	2016
ACCURAY INC-16	ARAY	3841	1138723	2016
CACI INTERNATIONAL INC /DE/-16	CACI	7373	16058	2016
APPLIED INDUSTRIAL TECHNOLOGIES INC-16	AIT	5080	109563	2016
APPLIED INDUSTRIAL TECHNOLOGIES INC-16	AIT	5080	109563	2016
IMAGE PROTECT, INC.-16	IMTL	7372	1110648	2016
IMAGE PROTECT, INC.-16	IMTL	7372	1110648	2016
STARRETT L S CO-16	SCX	3420	93676	2016
STARRETT L S CO-16	SCX	3420	93676	2016
SANFILIPPO JOHN B & SON INC-16	JBSS	2060	880117	2016
LANTRONIX INC-16	LTRX	3576	1114925	2016
LANTRONIX INC-16	LTRX	3576	1114925	2016
LANCASTER COLONY CORP-16	LANC	2030	57515	2016
LANCASTER COLONY CORP-16	LANC	2030	57515	2016
LINEAR TECHNOLOGY CORP /CA/-16	LLTC	3674	791907	2016
SHARPS COMPLIANCE CORP-16	SMED	4955	898770	2016
SHARPS COMPLIANCE CORP-16	SMED	4955	898770	2016
FUTURE WORLD GROUP, INC.-16	Unknown	3990	1616156	2016
FUTURE WORLD GROUP, INC.-16	Unknown	3990	1616156	2016
Cardiovascular Systems Inc-16	CSII	3841	1180145	2016
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/-16	NRU	6159	70502	2016
DEVRY EDUCATION GROUP INC.-16	DV	8200	730464	2016
Kimball Electronics, Inc.-16	KE	3672	1606757	2016
STANDEX INTERNATIONAL CORP/DE/-16	SXI	3580	310354	2016
STANDEX INTERNATIONAL CORP/DE/-16	SXI	3580	310354	2016
IMMUNOGEN INC-16	IMGN	2834	855654	2016
IMMUNOGEN INC-16	IMGN	2834	855654	2016
NET 1 UEPS TECHNOLOGIES INC-16	UEPS	6099	1041514	2016
NEXGEN APPLIED SOLUTIONS INC-16	Unknown	1000	1376316	2016
ZAYO GROUP LLC-16	Unknown	4813	1502756	2016
ZAYO GROUP LLC-16	Unknown	4813	1502756	2016
SYNAPTICS Inc-16	SYNA	7371	817720	2016
SPARTA COMMERCIAL SERVICES, INC.-16	SRCO	7389	318299	2016
MEREDITH CORP-16	MDP	2721	65011	2016
OCLARO, INC.-16	OCLR	3674	1110647	2016
Super Micro Computer, Inc.-16	SMCI	3571	1375365	2016
II-VI INC-16	IIVI	3827	820318	2016
Zayo Group Holdings, Inc.-16	ZAYO	4813	1608249	2016
Starlight Supply Chain Management Co-16	Unknown	7200	1610457	2016
UNIFI INC-16	UFI	2200	100726	2016
G&K SERVICES INC-16	GK	7200	39648	2016
ACETO CORP-16	ACET	5122	2034	2016
PARKER HANNIFIN CORP-16	PH	3490	76334	2016
Staffing 360 Solutions, Inc.-16	STAF	7363	1499717	2016
MERCARI COMMUNICATIONS GROUP LTD-16	MCAR	8200	835662	2016
SOFTECH INC-16	SOFT	7373	354260	2016
PROSPECT CAPITAL CORP-16	PSEC	0	1287032	2016
Laredo Oil, Inc.-16	Unknown	1311	1442492	2016
BIO-TECHNE Corp-16	TECH	2836	842023	2016
Kearny Financial Corp.-16	Unknown	6035	1617242	2016
BIOMERICA INC-16	BMRA	3843	73290	2016
PHIBRO ANIMAL HEALTH CORP-16	PAHC	2834	1069899	2016
Catalent, Inc.-16	CTLT	2834	1596783	2016
AEHR TEST SYSTEMS-16	AEHR	3825	1040470	2016
AMERICAN INTERNATIONAL VENTURES INC /DE/-16	AIVN	1040	5656	2016
WESTERN DIGITAL CORP-16	WDC	3572	106040	2016
HENRY JACK & ASSOCIATES INC-16	JKHY	7373	779152	2016
BOTTOMLINE TECHNOLOGIES INC /DE/-16	EPAY	7372	1073349	2016
SavMobi Technology Inc.-16	Unknown	7372	1647822	2016
CLS Holdings USA, Inc.-16	Unknown	5900	1522222	2016
Wolverine Technologies Corp.-16	WOLV	1000	1424404	2016
PATRIOT SCIENTIFIC CORP-16	PTSC	6794	836564	2016
UNICOBE CORP.-16	Unknown	3470	1652871	2016
TAYLOR DEVICES INC-16	TAYD	3569	96536	2016
GroGenesis, Inc.-16	Unknown	700	1497055	2016
COLLECTORS UNIVERSE INC-16	CLCT	7389	1089143	2016
Brisset Beer International, Inc.-16	BFSO	1311	1495648	2016
BRIGGS & STRATTON CORP-16	BGG	3510	14195	2016
SYSCO CORP-16	SYY	5140	96021	2016
KIMBALL INTERNATIONAL INC-16	KBALB	2510	55772	2016
GENERAL STEEL HOLDINGS INC-16	GSHO	3310	1239188	2016
M2 nGage Group, Inc.-16	RMLX	4841	1021096	2016
HPIL HOLDING-16	TNTD	8742	1286345	2016
CM Finance Inc-16	Unknown	0	1578348	2016
Performance Food Group Co-16	Unknown	5141	1618673	2016
CONCURRENT COMPUTER CORP/DE-16	CCUR	3571	749038	2016
Yasheng Group-16	NIVI	100	1123312	2016
Yasheng Group-16	NIVI	100	1123312	2016
China Xuefeng Environmental Engineering Inc.-16	Unknown	4955	1518487	2016
Spotlight Innovation, Inc.-16	AEXP	2836	1388486	2016
Spotlight Innovation, Inc.-16	AEXP	2836	1388486	2016
DYCOM INDUSTRIES INC-16	DY	1623	67215	2016
Mind Solutions Inc.-16	VOIS	7389	1136711	2016
Mind Solutions Inc.-16	VOIS	7389	1136711	2016
MATRIX SERVICE CO-16	MTRX	1700	866273	2016
Beta Music Group, Inc.-16	BEMG	3652	1452164	2016
KALOBIOS PHARMACEUTICALS INC-16	KBIO	2834	1293310	2016
AYTU BIOSCIENCE, INC-16	Unknown	2834	1385818	2016
mCig, Inc.-16	Unknown	2111	1525852	2016
mCig, Inc.-16	Unknown	2111	1525852	2016
BAKKEN RESOURCES INC-16	MLTX	1311	1450390	2016
Lumentum Holdings Inc.-16	LITE	3669	1633978	2016
Silicon Graphics International Corp-16	RACK	3571	1316625	2016
Silicon Graphics International Corp-16	RACK	3571	1316625	2016
Unified Signal, Inc.-16	QUMI	4899	1122991	2016
Unified Signal, Inc.-16	QUMI	4899	1122991	2016
Nexvet Biopharma plc-16	NVET	2834	1618561	2016
PATRIOT GOLD CORP-16	PGOL	1040	1080448	2016
HISPANICA INTERNATIONAL DELIGHTS OF AMERICA, INC.-16	Unknown	2080	1579010	2016
MEI Pharma, Inc.-16	MSHL	2834	1262104	2016
MEI Pharma, Inc.-16	MSHL	2834	1262104	2016
EXTREME NETWORKS INC-16	EXTR	3576	1078271	2016
Electromed, Inc.-16	ELMD	3845	1488917	2016
Patriot Berry Farms, Inc.-16	Unknown	5990	1522787	2016
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.-16	Unknown	5700	1350156	2016
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.-16	Unknown	5700	1350156	2016
PLURISTEM THERAPEUTICS INC-16	PSTI	2836	1158780	2016
PLURISTEM THERAPEUTICS INC-16	PSTI	2836	1158780	2016
PARK CITY GROUP INC-16	PCYG	7374	50471	2016
LSI INDUSTRIES INC-16	LYTS	3640	763532	2016
EnSync, Inc.-16	ZBB	4911	1140310	2016
Asset Solutions Inc-16	Unknown	2520	1653629	2016
Intrawest Resorts Holdings, Inc.-16	SNOW	7990	1587755	2016
Palo Alto Networks Inc-16	PANW	3577	1327567	2016
NAPCO SECURITY TECHNOLOGIES, INC-16	NSSC	3669	69633	2016
NAPCO SECURITY TECHNOLOGIES, INC-16	NSSC	3669	69633	2016
CISCO SYSTEMS, INC.-16	CSCO	3576	858877	2016
STRATTEC SECURITY CORP-16	STRT	3714	933034	2016
STRATTEC SECURITY CORP-16	STRT	3714	933034	2016
MCBC Holdings, Inc.-16	Unknown	3730	1638290	2016
General Finance CORP-16	GFN	7359	1342287	2016
General Finance CORP-16	GFN	7359	1342287	2016
Anchor Bancorp-16	ANCB	6036	1448301	2016
RELMADA THERAPEUTICS, INC.-16	Unknown	2834	1553643	2016
Capstone Systems Inc-16	Unknown	2430	1651577	2016
Capstone Systems Inc-16	Unknown	2430	1651577	2016
PAREXEL INTERNATIONAL CORP-16	PRXL	8731	799729	2016
PAREXEL INTERNATIONAL CORP-16	PRXL	8731	799729	2016
ARC Group Worldwide, Inc.-16	ARCW	3490	826326	2016
PERCEPTRON INC/MI-16	PRCP	3827	887226	2016
IsoRay, Inc.-16	ISR	3841	728387	2016
First Northwest Bancorp-16	Unknown	6036	1556727	2016
ASTERIKO CORP.-16	Unknown	2590	1614556	2016
ASTERIKO CORP.-16	Unknown	2590	1614556	2016
PETRONE WORLDWIDE, INC.-16	Unknown	8742	1096132	2016
ESPEY MFG & ELECTRONICS CORP-16	ESP	3679	33533	2016
Eagle Mountain Corp-16	ACLO	5065	934445	2016
APPLIED GENETIC TECHNOLOGIES CORP-16	AGTC	2836	1273636	2016
ShoreTel Inc-16	SHOR	3661	1388133	2016
pSivida Corp.-16	PSDV	3826	1314102	2016
RADIANT LOGISTICS, INC-16	RLGT	4731	1171155	2016
CELADON GROUP INC-16	CGI	4213	865941	2016
HK EBUS Corp-16	VPRS	1381	1350421	2016
CREATIVE LEARNING Corp-16	Unknown	8200	1394638	2016
Cell MedX Corp.-16	Unknown	5900	1493712	2016
Cellceutix CORP-16	CTIX	2834	1355250	2016
NORTHEAST BANCORP /ME/-16	NBN	6022	811831	2016
USA TECHNOLOGIES INC-16	USAT	3578	896429	2016
USA TECHNOLOGIES INC-16	USAT	3578	896429	2016
TWIN DISC INC-16	TWIN	3560	100378	2016
EGAIN Corp-16	EGAN	7372	1066194	2016
SOUTHERN MISSOURI BANCORP INC-16	SMBC	6036	916907	2016
PANTHER BIOTECHNOLOGY, INC.-16	Unknown	8700	1530981	2016
PANTHER BIOTECHNOLOGY, INC.-16	Unknown	8700	1530981	2016
Chineseinvestors.com, Inc.-16	CIIX	8200	1459482	2016
Chineseinvestors.com, Inc.-16	CIIX	8200	1459482	2016
GROW CONDOS, INC.-16	CALB	3669	1448558	2016
Oritani Financial Corp-16	ORIT	6022	1483195	2016
Great Elm Capital Group, Inc.-16	UPIP	7372	1082506	2016
Great Elm Capital Group, Inc.-16	UPIP	7372	1082506	2016
FARMER BROTHERS CO-16	FARM	2090	34563	2016
MAGELLAN PETROLEUM CORP /DE/-16	MPET	1311	61398	2016
MAGELLAN PETROLEUM CORP /DE/-16	MPET	1311	61398	2016
U S GLOBAL INVESTORS INC-16	GROW	6282	754811	2016
U S GLOBAL INVESTORS INC-16	GROW	6282	754811	2016
PRO DEX INC-16	PDEX	3841	788920	2016
S&W Seed Co-16	SANW	100	1477246	2016
ADVANCED DRAINAGE SYSTEMS, INC.-16	WMS	3086	1604028	2016
WVS FINANCIAL CORP-16	WVFC	6036	910679	2016
Guidewire Software, Inc.-16	GWRE	7372	1528396	2016
AJ GREENTECH HOLDINGS.-16	AJGI	2860	1394108	2016
STERLING GROUP VENTURES INC-16	SGGV	1400	1175416	2016
Xcerra Corp-16	LTXX	3825	357020	2016
Paramount Gold Nevada Corp.-16	Unknown	1000	1629210	2016
Paramount Gold Nevada Corp.-16	Unknown	1000	1629210	2016
IF Bancorp, Inc.-16	IROQ	6035	1514743	2016
Sino-Global Shipping America, Ltd.-16	SINO	4731	1422892	2016
Summit Networks Inc.-16	Unknown	3231	1619096	2016
BUSINESS.VN, INC.-16	Unknown	7389	1084370	2016
Ascena Retail Group, Inc.-16	ASNA	5600	1498301	2016
NATURAL ALTERNATIVES INTERNATIONAL INC-16	NAII	2833	787253	2016
Adama Technologies Corp-16	ADAC	4899	1422222	2016
BION ENVIRONMENTAL TECHNOLOGIES INC-16	BNET	2870	875729	2016
ECOSCIENCES, INC.-16	Unknown	4950	1493174	2016
Baying Ecological Holding Group Inc.-16	TORO	1311	1333519	2016
EnviroStar, Inc.-16	DCU	7200	65312	2016
EnviroStar, Inc.-16	DCU	7200	65312	2016
Guitammer Co-16	GTMM	3651	1334126	2016
Guitammer Co-16	GTMM	3651	1334126	2016
Research Solutions, Inc.-16	RSSS	7389	1386301	2016
EnzymeBioSystems-16	Unknown	2834	1471968	2016
EnzymeBioSystems-16	Unknown	2834	1471968	2016
ARKADOS GROUP, INC.-16	CDKX	7389	1095130	2016
Canfield Medical Supply, Inc.-16	Unknown	8082	1553788	2016
Canfield Medical Supply, Inc.-16	Unknown	8082	1553788	2016
CESCA THERAPEUTICS INC.-16	KOOL	3821	811212	2016
CESCA THERAPEUTICS INC.-16	KOOL	3821	811212	2016
Home Federal Bancorp, Inc. of Louisiana-16	HFBL	6035	1500375	2016
Home Federal Bancorp, Inc. of Louisiana-16	HFBL	6035	1500375	2016
Hypersolar, Inc.-16	HYSR	3674	1481028	2016
Hypersolar, Inc.-16	HYSR	3674	1481028	2016
MacKenzie Realty Capital, Inc.-16	Unknown	0	1550913	2016
MacKenzie Realty Capital, Inc.-16	Unknown	0	1550913	2016
CONSUMERS BANCORP INC /OH/-16	CBKM	6021	1006830	2016
CONSUMERS BANCORP INC /OH/-16	CBKM	6021	1006830	2016
INFOBLOX INC-16	BLOX	7374	1223862	2016
VITRO DIAGNOSTICS INC-16	VODG	2836	793171	2016
VITRO DIAGNOSTICS INC-16	VODG	2836	793171	2016
HYPERDYNAMICS CORP-16	HDY	1311	937136	2016
HYPERDYNAMICS CORP-16	HDY	1311	937136	2016
AMERITYRE CORP-16	AMTY	3011	945828	2016
CHASE GENERAL CORP-16	CSGN	2060	15357	2016
A-Mark Precious Metals, Inc.-16	AMRK	5094	1591588	2016
ALLIED HEALTHCARE PRODUCTS INC-16	AHPI	3842	874710	2016
Equitable Financial Corp.-16	Unknown	6035	1635626	2016
MARINE PETROLEUM TRUST-16	Unknown	6792	62362	2016
MARIPOSA HEALTH, INC.-16	Unknown	6770	1612253	2016
MW Bancorp, Inc.-16	Unknown	6022	1600065	2016
RAVE RESTAURANT GROUP, INC.-16	PZZI	5140	718332	2016
CRACKER BARREL OLD COUNTRY STORE, INC-16	CBRL	5812	1067294	2016
First America Resources Corp-16	Unknown	5065	1525306	2016
MAM SOFTWARE GROUP, INC.-16	MAMS	7372	832488	2016
